slug,view_count,event,filmed
gary_vaynerchuk_do_what_you_love_no_excuses,778975,Web 2.0 Expo 2008,2008-09-19
gary_wolf_the_quantified_self,895786,TED@Cannes,2010-06-15
gautam_bhan_a_bold_plan_to_house_100_million_people,233188,TED Talks India,2017-12-10
gavin_pretor_pinney_cloudy_with_a_chance_of_joy,1234539,TEDGlobal 2013,2013-06-13
gavin_schmidt_the_emergent_patterns_of_climate_change,1168127,TED2014,2014-03-12
gayle_tzemach_lemmon_meet_the_first_women_to_fight_on_the_front_lines_of_an_american_war,1147143,TEDWomen 2015,2015-05-29
gayle_tzemach_lemmon_women_entrepreneurs_example_not_exception,561372,TEDxWomen 2011,2011-12-02
ge_wang_the_diy_orchestra_of_the_future,1181318,TEDxStanford,2014-05-10
geena_rocero_why_i_must_come_out,3182095,TED2014,2014-03-19
gel_gotta_share,359961,Gel Conference,2011-04-28
genevieve_von_petzinger_why_are_these_32_symbols_found_in_ancient_caves_all_over_europe,3906046,TED Fellows Retreat 2015,2015-08-26
geoff_mulgan_a_short_intro_to_the_studio_school,678887,TEDGlobal 2011,2011-07-12
geoff_mulgan_post_crash_investing_in_a_better_world_1,312423,TEDGlobal 2009,2009-07-24
geoffrey_canada_our_failing_schools_enough_is_enough,1857547,TED Talks Education,2013-05-07
geoffrey_west_the_surprising_math_of_cities_and_corporations,1453159,TEDGlobal 2011,2011-07-12
george_ayittey_on_cheetahs_vs_hippos,665493,TEDGlobal 2007,2007-06-05
george_dyson_at_the_birth_of_the_computer,855876,TED2003,2003-03-03
george_dyson_on_project_orion,793731,TED2002,2002-02-02
george_monbiot_for_more_wonder_rewild_the_world,907872,TEDGlobal 2013,2013-07-08
george_papandreou_imagine_a_european_democracy_without_borders,755350,TEDGlobal 2013,2013-06-11
george_smoot_on_the_design_of_the_universe,1669925,Serious Play 2008,2008-05-08
george_takei_why_i_love_a_country_that_once_betrayed_me,2398712,TEDxKyoto,2014-06-04
george_tulevski_the_next_step_in_nanotechnology,1330988,TED@IBM,2016-11-15
george_whitesides_a_lab_the_size_of_a_postage_stamp,501004,TEDxBoston 2009,2009-07-28
george_whitesides_toward_a_science_of_simplicity,626117,TED2010,2010-02-13
georgette_mulheir_the_tragedy_of_orphanages,814195,TEDSalon London Spring 2012,2012-05-10
geraldine_hamilton_body_parts_on_a_chip,1531649,TEDxBoston,2013-06-25
gerard_ryle_how_the_panama_papers_journalists_broke_the_biggest_leak_in_history,1017396,TEDSummit,2016-06-26
gero_miesenboeck,620220,TEDGlobal 2010,2010-07-16
gever_tulley_on_5_dangerous_things_for_kids,4467972,TED2007,2007-03-03
gever_tulley_s_tinkering_school_in_action,1167029,TED2009,2009-02-06
gian_giudice_why_our_universe_might_exist_on_a_knife_edge,1723096,TEDxCERN,2013-05-03
giles_duley_when_a_reporter_becomes_the_story,153585,TEDxObserver,2012-03-10
gill_hicks_i_survived_a_terrorist_attack_here_s_what_i_learned,840740,TEDxSydney,2016-05-24
giorgia_lupi_how_we_can_find_ourselves_in_data,1133833,TEDNYC,2017-03-08
giulia_enders_the_surprisingly_charming_science_of_our_gut,1560602,TEDxDanubia,2017-05-04
glenn_greenwald_why_privacy_matters,2013136,TEDGlobal 2014,2014-10-02
golan_levin_on_software_as_art,612750,TED2004,2004-02-27
golan_levin_ted2009,776731,TED2009,2009-02-20
gonzalo_vilarino_how_argentina_s_blind_soccer_team_became_champions,460585,TEDxRiodelaPlata,2015-09-24
gordon_brown,826344,TEDGlobal 2009,2009-07-21
gordon_brown_on_global_ethic_vs_national_interest,527635,TEDGlobal 2009,2009-07-22
grace_kim_how_cohousing_can_make_us_happier_and_live_longer,1656186,TED2017,2017-04-24
grady_booch_don_t_fear_superintelligence,1451877,TED@IBM,2016-11-15
graham_hawkes_flies_through_the_ocean,378564,TED2005,2005-02-28
graham_hill_less_stuff_more_happiness,3869854,TED2011,2011-03-01
graham_hill_weekday_vegetarian,2211339,TED2010,2010-02-10
greg_asner_ecology_from_the_air,705723,TEDGlobal 2013,2013-06-12
greg_gage_electrical_experiments_with_plants_that_count_and_communicate,1326543,TED2017,2017-04-24
greg_gage_how_to_control_someone_else_s_arm_with_your_brain,5302352,TED2015,2015-03-18
greg_lynn_on_organic_design,359412,TED2005,2005-02-02
greg_stone_saving_the_ocean_one_island_at_a_time,457730,Mission Blue Voyage,2010-04-16
gregoire_courtine_the_paralyzed_rat_that_walked,938927,TEDGlobal 2013,2013-06-13
gregory_heyworth_how_i_m_discovering_the_secrets_of_ancient_texts,772770,TEDxUM,2015-10-31
gregory_petsko_on_the_coming_neurological_epidemic,923372,TED2008,2008-02-02
gregory_stock_to_upgrade_is_human,502953,TED2003,2003-02-02
gretchen_carlson_david_brooks_political_common_ground_in_a_polarized_united_states,946628,TED Dialogues,2017-03-01
gretchen_carlson_how_we_can_end_sexual_harassment_at_work,1075757,TEDWomen 2017,2017-11-01
guillaume_nery_the_exhilarating_peace_of_freediving,885729,TEDxToulouse,2013-03-16
gus_casely_hayford_the_powerful_stories_that_shaped_africa,985095,TEDGlobal 2017,2017-08-27
guy_hoffman_robots_with_soul,2965309,TEDxJaffa 2013,2013-10-15
guy_philippe_goldstein_how_cyberattacks_threaten_real_world_peace,480351,TEDxParis 2010,2010-01-30
guy_winch_the_case_for_emotional_hygiene,5351772,TEDxLinnaeusUniversity,2014-11-07
haas_hahn_how_painting_can_transform_communities,1703135,TEDGlobal 2014,2014-10-08
hadyn_parry_re_engineering_mosquitos_to_fight_disease,954579,TEDSalon London Fall 2012,2012-11-07
haley_van_dyck_how_a_start_up_in_the_white_house_is_changing_business_as_usual,973777,TED2016,2016-02-16
halla_tomasdottir,600754,TEDWomen 2010,2010-12-08
halla_tomasdottir_it_s_time_for_women_to_run_for_office,900445,TEDWomen 2016,2016-10-28
hamish_jolly_a_shark_deterrent_wetsuit_and_it_s_not_what_you_think,2591573,TEDxPerth,2013-10-14
handpring_puppet_co_the_genius_puppetry_behind_war_horse,1559314,TED2011,2011-03-01
hanna_rosin_new_data_on_the_rise_of_women,873956,TEDWomen 2010,2010-12-07
hannah_brencher_love_letters_to_strangers,1969262,TED@New York,2012-06-07
hannah_fry_is_life_really_that_complex,377051,TEDxUCL,2012-06-03
hannah_fry_the_mathematics_of_love,4461496,TEDxBinghamtonUniversity,2014-04-04
hans_and_ola_rosling_how_not_to_be_ignorant_about_the_world,3816250,TEDSalon Berlin 2014,2014-06-23
hans_rosling_and_the_magic_washing_machine,2439333,TEDWomen 2010,2010-12-04
hans_rosling_asia_s_rise_how_and_when,1765692,TEDIndia 2009,2009-11-04
hans_rosling_at_state,1507205,TED@State,2009-06-04
hans_rosling_on_global_population_growth,3035554,TED@Cannes,2010-06-21
hans_rosling_religions_and_babies,2195746,TEDxSummit,2012-04-16
hans_rosling_reveals_new_insights_on_poverty,3296214,TED2007,2007-03-03
hans_rosling_shows_the_best_stats_you_ve_ever_seen,12246109,TED2006,2006-02-22
hans_rosling_the_good_news_of_the_decade,750141,TEDxChange,2010-09-20
hans_rosling_the_truth_about_hiv,928991,TED2009,2009-02-06
harald_haas_a_breakthrough_new_kind_of_wireless_internet,2005141,TEDGlobal>London,2015-09-29
harald_haas_wireless_data_from_every_light_bulb,2527251,TEDGlobal 2011,2011-07-13
harish_manwani_profit_s_not_always_the_point,1560691,TED@BCG Singapore,2013-10-10
harry_baker_a_love_poem_for_lonely_prime_numbers,1413645,TEDxExeter,2014-02-11
harry_cliff_have_we_reached_the_end_of_physics,2391566,TEDGlobal>Geneva,2015-12-08
harsha_bhogle_the_rise_of_cricket_the_rise_of_india,587870,TEDIndia 2009,2009-11-11
harvey_fineberg_are_we_ready_for_neo_evolution,1028035,TED2011,2011-03-02
hasan_elahi,830366,TEDGlobal 2011,2011-07-14
heather_barnett_what_humans_can_learn_from_semi_intelligent_slime_1,982690,TEDSalon Berlin 2014,2014-06-23
heather_brooke_my_battle_to_expose_government_corruption,942726,TEDGlobal 2012,2012-06-28
heather_knight_silicon_based_comedy,773907,TEDWomen 2010,2010-12-08
hector_garcia_we_train_soldiers_for_war_let_s_train_them_to_come_home_too,1011308,TED Talks Live,2015-11-04
hector_ruiz_on_connecting_the_world,317454,TEDGlobal 2007,2007-06-06
helder_guimaraes_a_magical_search_for_a_coincidence,2021878,TED2014,2014-03-20
helen_czerski_fun_home_experiments_that_teach_you_physics,1276825,TEDxManchester,2017-02-19
helen_fisher_studies_the_brain_in_love,5083066,TED2008,2008-02-02
helen_fisher_technology_hasn_t_changed_love_here_s_why,1655583,TEDSummit,2016-06-27
helen_fisher_tells_us_why_we_love_cheat,9576847,TED2006,2006-02-24
helen_pearson_lessons_from_the_longest_study_on_human_development,1536639,TED2017,2017-04-24
hendrik_poinar_bring_back_the_woolly_mammoth,976097,TEDxDeExtinction,2013-03-15
henry_evans_and_chad_jenkins_meet_the_robots_for_humanity,1213571,TEDxMidAtlantic,2013-10-26
henry_lin_what_we_can_learn_from_galaxies_far_far_away,1320549,TEDYouth 2013,2013-11-19
henry_markram_supercomputing_the_brain_s_secrets,1208641,TEDGlobal 2009,2009-07-23
herbie_hancock_s_all_star_set,664749,TED2009,2009-02-06
heribert_watzke_the_brain_in_your_gut,1453487,TEDGlobal 2010,2010-07-16
hetain_patel_who_am_i_think_again,2698318,TEDGlobal 2013,2013-06-11
hilary_cottam_social_services_are_broken_how_we_can_fix_them,696374,TEDGlobal>London,2015-09-29
hillel_cooperman_legos_for_grownups,1034322,TED2010,2010-02-12
his_holiness_the_karmapa_the_technology_of_the_heart,819700,TEDIndia 2009,2009-11-04
hod_lipson_builds_self_aware_robots,1225661,TED2007,2007-03-06
holly_morris_why_stay_in_chernobyl_because_it_s_home,1116123,TEDGlobal 2013,2013-06-12
homaro_cantu_ben_roche_cooking_as_alchemy,865731,TED2011,2011-03-01
honor_harger_a_history_of_the_universe_in_sound,927224,TEDSalon London Spring 2011,2011-05-18
how_much_does_a_video_weigh,199390,TED-Ed,2013-02-28
how_simple_ideas_lead_to_scientific_discoveries,887582,TED-Ed,2011-11-02
howard_rheingold_on_collaboration,964095,TED2005,2005-02-02
huang_yi_kuka_a_human_robot_dance_duet,325664,TED2017,2017-04-24
hubertus_knabe_the_dark_secrets_of_a_surveillance_state,1189547,TEDSalon Berlin 2014,2014-06-09
hugh_evans_what_does_it_mean_to_be_a_citizen_of_the_world,1400532,TED2016,2016-02-17
hugh_herr_the_new_bionics_that_let_us_run_climb_and_dance,7967856,TED2014,2014-03-12
hyeonseo_lee_my_escape_from_north_korea,10411242,TED2013,2013-02-28
iain_hutchison_saving_faces,624312,TEDGlobal 2010,2010-07-14
iain_mcgilchrist_the_divided_brain,657851,RSA Animate,2011-10-21
ian_bremmer_how_the_us_should_use_its_superpower_status,870695,TEDxNewYork,2016-09-10
ian_dunbar_on_dog_friendly_dog_training,1021531,EG 2007,2007-12-03
ian_goldin_navigating_our_global_future,1089287,TEDGlobal 2009,2009-07-23
ian_ritchie_the_day_i_turned_down_tim_berners_lee,584703,TEDGlobal 2011,2011-07-11
ilona_szabo_de_carvalho_4_lessons_i_learned_from_taking_a_stand_against_drugs_and_gun_violence,1146019,TEDGlobal 2014,2014-10-28
imam_feisal_abdul_rauf,449235,TEDSalon 2009 Compassion,2009-10-14
imogen_heap_wait,901144,TEDGlobal 2009,2009-07-22
inara_george_sings_family_tree,222734,TEDxGreatPacificGarbagePatch,2010-11-06
ines_hercovich_why_women_stay_silent_after_sexual_assault,344029,TEDxRiodelaPlata,2015-09-24
inge_missmahl_brings_peace_to_the_minds_of_afghanistan,351869,TEDGlobal 2010,2010-07-15
ingrid_betancourt_what_six_years_in_captivity_taught_me_about_fear_and_faith,655988,TED2017,2017-04-24
io_tillett_wright_fifty_shades_of_gay,2733919,TEDxWomen 2012,2012-12-01
ione_wells_how_we_talk_about_sexual_assault_online,1060417,TEDSummit,2016-06-30
iqbal_quadir_says_mobiles_fight_poverty,515454,TEDGlobal 2005,2005-07-13
irwin_redlener_warns_of_nuclear_terrorism,687455,TED2008,2008-02-29
isaac_lidsky_what_reality_are_you_creating_for_yourself,2669276,TEDSummit,2016-06-26
isaac_mizrahi_on_fashion_and_creativity,924193,TED2008,2008-02-02
isabel_allende_how_to_live_passionately_no_matter_your_age,3317730,TED2014,2014-03-20
isabel_allende_tells_tales_of_passion,3818298,TED2007,2007-03-03
isabel_behncke_evolution_s_gift_of_play_from_bonobo_apes_to_humans,741151,TED2011,2011-03-02
ismael_nazario_what_i_learned_as_a_kid_in_jail,1398009,TEDxNewYork,2014-11-01
israel_and_iran_a_love_story,2046571,TEDxJaffa 2012,2012-09-06
itay_talgam_lead_like_the_great_conductors,2978940,TEDGlobal 2009,2009-07-24
ivan_coyote_why_we_need_gender_neutral_bathrooms,1575399,TEDxVancouver,2015-11-14
ivan_krastev_can_democracy_exist_without_trust,650654,TEDGlobal 2012,2012-06-28
ivan_oransky_are_we_over_medicalized,651482,TEDMED 2012,2012-04-11
iwan_baan_ingenious_homes_in_unexpected_places,1489137,TEDCity2.0,2013-09-28
iyad_rahwan_what_moral_decisions_should_driverless_cars_make,928879,TEDxCambridge,2016-09-29
j_d_vance_america_s_forgotten_working_class,1121471,TEDNYC,2016-09-07
j_j_abrams_mystery_box,3587247,TED2007,2007-03-03
jaap_de_roode_how_butterflies_self_medicate,1082240,TEDYouth 2014,2014-11-15
jacek_utko_asks_can_design_save_the_newspaper,1064461,TED2009,2009-02-05
jack_andraka_a_promising_test_for_pancreatic_cancer_from_a_teenager,4592026,TED2013,2013-02-27
jack_choi_on_the_virtual_dissection_table,982499,TED2012,2012-02-29
jack_conte_how_artists_can_finally_get_paid_in_the_digital_age,1000287,TED2017,2017-04-24
jack_horner_building_a_dinosaur_from_a_chicken,2480483,TED2011,2011-03-04
jack_horner_shape_shifting_dinosaurs,1096603,TEDxVancouver,2011-11-11
jackie_savitz_save_the_oceans_feed_the_world,1195311,TEDxMidAtlantic 2013,2013-10-25
jackie_tabick,182132,TEDSalon 2009 Compassion,2009-10-01
jackson_bird_how_to_talk_and_listen_to_transgender_people,948203,TED Residency,2017-06-06
jackson_browne_if_i_could_be_anywhere,664940,TEDxGreatPacificGarbagePatch,2010-11-04
jackson_katz_violence_against_women_it_s_a_men_s_issue,1770323,TEDxFiDiWomen,2012-11-30
jacqueline_novogratz_a_third_way_to_think_about_aid,447055,TED@State,2009-06-03
jacqueline_novogratz_inspiring_a_life_of_immersion,880281,TEDWomen 2010,2010-12-08
jacqueline_novogratz_invests_in_ending_poverty,733320,TEDGlobal 2005,2005-07-01
jacqueline_novogratz_on_an_escape_from_poverty,977133,TED2009,2009-02-02
jacqueline_novogratz_on_patient_capitalism,880109,TEDGlobal 2007,2007-06-05
jae_rhim_lee,1445817,TEDGlobal 2011,2011-07-14
jaime_lerner_sings_of_the_city,610615,TED2007,2007-03-03
jake_barton_the_museum_of_you,786886,TEDSalon NY2013,2013-05-16
jake_wood_a_new_mission_for_veterans_disaster_relief,501167,TEDxSanDiego,2011-12-21
jakob_trollback_rethinks_the_music_video,485453,TED2007,2007-03-03
jamais_cascio_looks_ahead,215150,TED2006,2006-02-02
james_a_white_sr_the_little_problem_i_had_renting_a_house,1250571,TEDxColumbus,2014-11-07
james_b_glattfelder_who_controls_the_world,2567194,TEDxZurich 2012,2012-10-25
james_balog_time_lapse_proof_of_extreme_ice_loss,932713,TEDGlobal 2009,2009-07-23
james_beacham_how_we_explore_unanswered_questions_in_physics,1457388,TEDxBerlin,2016-09-04
james_burchfield_plays_invisible_turntables,802563,TED2003,2003-02-02
james_cameron_before_avatar_a_curious_boy,1919818,TED2010,2010-02-12
james_flynn_why_our_iq_levels_are_higher_than_our_grandparents,3212346,TED2013,2013-03-01
james_forbes,211229,Chautauqua Institution,2009-10-01
james_geary_metaphorically_speaking,838458,TEDGlobal 2009,2009-07-24
james_green_3_moons_and_a_planet_that_could_have_alien_life,1523045,TED Talks Live,2015-11-06
james_hansen_why_i_must_speak_out_about_climate_change,1274872,TED2012,2012-02-29
james_howard_kunstler_dissects_suburbia,1718496,TED2004,2004-02-02
james_lyne_everyday_cybercrime_and_what_you_can_do_about_it,1454416,TED2013,2013-02-28
james_nachtwey_fights_xdrtb,426586,TED Prize Wish,2008-10-03
james_nachtwey_s_searing_pictures_of_war,1296096,TED2007,2007-03-08
james_patten_the_best_computer_interface_maybe_your_hands,1045605,TED Fellows Retreat 2013,2013-08-20
james_randi,2704667,TED2007,2007-02-02
james_stavridis_how_nato_s_supreme_commander_thinks_about_global_security,726768,TEDGlobal 2012,2012-06-26
james_surowiecki_on_the_turning_point_for_social_media,440768,TED2005,2005-02-02
james_veitch_the_agony_of_trying_to_unsubscribe,7998600,TEDSummit,2016-06-29
james_veitch_this_is_what_happens_when_you_reply_to_spam_email,24799451,TEDGlobal>Geneva,2015-12-08
james_watson_on_how_he_discovered_dna,1570199,TED2005,2005-02-02
jamie_bartlett_how_the_mysterious_dark_net_is_going_mainstream,2155098,TEDGlobalLondon,2015-06-16
jamie_drummond_how_to_set_goals_for_the_world,519265,TEDGlobal 2012,2012-06-27
jamie_heywood_the_big_idea_my_brother_inspired,536584,TEDMED 2009,2009-10-10
jamie_oliver,7863886,TED2010,2010-02-20
jamil_abu_wardeh_bringing_comedy_to_the_axis_of_evil,838241,TEDGlobal 2010,2010-07-15
jamila_lyiscott_3_ways_to_speak_english,4014293,TEDSalon NY2014,2014-02-12
jamila_raqib_the_secret_to_effective_nonviolent_resistance,900887,TED Talks Live,2015-11-04
jan_chipchase_on_our_mobile_phones,706608,TED2007,2007-03-03
jane_chen_a_warm_embrace_that_saves_lives,723790,TEDIndia 2009,2009-11-05
jane_fonda_and_lily_tomlin_a_hilarious_celebration_of_lifelong_female_friendship,2368848,TEDWomen 2015,2015-05-27
jane_fonda_life_s_third_act,2406180,TEDxWomen 2011,2011-12-07
jane_goodall_at_tedglobal_07,617578,TEDGlobal 2007,2007-06-06
jane_goodall_on_what_separates_us_from_the_apes,1714197,TED2002,2002-03-01
jane_mcgonigal_gaming_can_make_a_better_world,4675407,TED2010,2010-02-12
jane_mcgonigal_massively_multi_player_thumb_wrestling,1165779,TEDGlobal 2013,2013-06-11
jane_mcgonigal_the_game_that_can_give_you_10_extra_years_of_life,6313829,TEDGlobal 2012,2012-06-28
jane_poynter_life_in_biosphere_2,884261,TEDxUSC,2009-03-23
janet_echelman,1885174,TED2011,2011-03-03
janet_iwasa_how_animations_can_help_scientists_test_a_hypothesis,854402,TED2014,2014-03-19
janette_sadik_khan_new_york_s_streets_not_so_mean_any_more,938654,TEDCity2.0,2013-09-20
janine_benyus_biomimicry_in_action,1158557,TEDGlobal 2009,2009-07-22
janine_benyus_shares_nature_s_designs,1959274,TED2005,2005-02-24
janine_di_giovanni_what_i_saw_in_the_war,960801,TEDxWomen 2012,2012-12-01
janine_shepherd_a_broken_body_isn_t_a_broken_person,1398653,TEDxKC,2012-10-01
janna_levin_the_sound_the_universe_makes,1142418,TED2011,2011-03-01
jared_diamond_how_societies_can_grow_old_better,940852,TED2013,2013-03-14
jared_diamond_on_why_societies_collapse,1756444,TED2003,2003-02-28
jared_ficklin_new_ways_to_see_music_with_color_and_fire,678635,TED2012,2012-03-01
jarreth_merz_filming_democracy_in_ghana,402929,TEDGlobal 2011,2011-07-14
jarrett_j_krosoczka_how_a_boy_became_an_artist,894073,TEDxHampshireCollege,2012-10-12
jarrett_krosoczka_why_lunch_ladies_are_heroes,1283701,TED@NYC,2014-07-08
jason_clay_how_big_brands_can_save_biodiversity,437810,TEDGlobal 2010,2010-07-09
jason_decaires_taylor_an_underwater_art_museum_teeming_with_life,1480082,Mission Blue II,2015-10-10
jason_fried_why_work_doesn_t_happen_at_work,5033875,TEDxMidwest,2010-10-18
jason_mccue_terrorism_is_a_failed_brand,797214,TEDGlobal 2012,2012-06-26
jason_pontin_can_technology_solve_our_big_problems,1518787,TED2013,2013-02-28
jay_bradner_open_source_cancer_research,516576,TEDxBoston 2011,2011-05-26
jay_silver_hack_a_banana_make_a_keyboard,1338589,TEDSalon NY2013,2013-04-24
jay_walker_on_the_world_s_english_mania,4357763,TED2009,2009-02-05
jay_walker_s_library_of_human_imagination,492140,TED2008,2008-02-29
jd_schramm,1649147,TEDActive 2011,2011-03-03
jean_baptiste_michel_the_mathematics_of_history,1198106,TED2012,2012-02-27
jean_paul_mari_the_chilling_aftershock_of_a_brush_with_death,771409,TEDxCannes,2015-03-28
jeanne_gang_buildings_that_blend_nature_and_city,1112627,TEDWomen 2016,2016-10-26
jedidah_isler_how_i_fell_in_love_with_quasars_blazars_and_our_incredible_universe,1189130,TED2015,2015-03-17
